Currency,Rate,Base,Timestamp,Date
UAH,5.040768,USD,1148054400,20060519
UGX,1835.00094,USD,1148054400,20060519
USD,1.0,USD,1148054400,20060519
UYU,24.230644,USD,1148054400,20060519
UZS,1220.216182,USD,1148054400,20060519
VEF,2.1473,USD,1148054400,20060519
VND,15967.503172,USD,1148054400,20060519
VUV,108.124946,USD,1148054400,20060519
WST,2.807456,USD,1148054400,20060519
XAF,527.860507,USD,1148054400,20060519
XCD,2.691338,USD,1148054400,20060519
XDR,0.671451,USD,1148054400,20060519
XOF,514.420507,USD,1148054400,20060519
XPF,96.134433,USD,1148054400,20060519
YER,195.775182,USD,1148054400,20060519
ZAR,6.469537,USD,1148054400,20060519
ZMK,3172.524544,USD,1148054400,20060519
ZWD,101198.26778,USD,1148054400,20060519
