Currency,Rate,Base,Timestamp,Date
GTQ,7.775205,USD,1716206400,20240520
GYD,209.365885,USD,1716206400,20240520
HKD,7.79975,USD,1716206400,20240520
HNL,24.73236,USD,1716206400,20240520
HRK,6.936709,USD,1716206400,20240520
HTG,132.671161,USD,1716206400,20240520
HUF,355.056927,USD,1716206400,20240520
IDR,15980.836965,USD,1716206400,20240520
ILS,3.701555,USD,1716206400,20240520
IMP,0.78768,USD,1716206400,20240520
INR,83.296506,USD,1716206400,20240520
IQD,1310.985491,USD,1716206400,20240520
IRR,42062.5,USD,1716206400,20240520
ISK,138.4,USD,1716206400,20240520
JEP,0.78768,USD,1716206400,20240520
JMD,156.348368,USD,1716206400,20240520
JOD,0.7089,USD,1716206400,20240520
JPY,155.74933333,USD,1716206400,20240520
KES,131.5,USD,1716206400,20240520
KGS,88.1955,USD,1716206400,20240520
KHR,4073.444286,USD,1716206400,20240520
KMF,452.934594,USD,1716206400,20240520
KPW,900.0,USD,1716206400,20240520
KRW,1360.575067,USD,1716206400,20240520
KWD,0.306988,USD,1716206400,20240520
KYD,0.833947,USD,1716206400,20240520
KZT,443.798965,USD,1716206400,20240520
LAK,21358.637982,USD,1716206400,20240520
LBP,89607.212134,USD,1716206400,20240520
LKR,299.857295,USD,1716206400,20240520
LRD,193.499967,USD,1716206400,20240520
LSL,18.223777,USD,1716206400,20240520
LYD,4.836378,USD,1716206400,20240520
MAD,9.91586,USD,1716206400,20240520
MDL,17.665035,USD,1716206400,20240520
MGA,4431.392893,USD,1716206400,20240520
MKD,56.65666,USD,1716206400,20240520
MMK,2101.34669,USD,1716206400,20240520
MNT,3450.0,USD,1716206400,20240520
MOP,8.039548,USD,1716206400,20240520
MRU,39.773107,USD,1716206400,20240520
MUR,45.960001,USD,1716206400,20240520
MVR,15.46,USD,1716206400,20240520
MWK,1734.986776,USD,1716206400,20240520
MXN,16.590645,USD,1716206400,20240520
MYR,4.685,USD,1716206400,20240520
MZN,63.904992,USD,1716206400,20240520
NAD,18.224952,USD,1716206400,20240520
NGN,1494.06,USD,1716206400,20240520
NIO,36.831615,USD,1716206400,20240520
NOK,10.68722,USD,1716206400,20240520
NPR,133.35695,USD,1716206400,20240520
NZD,1.635751,USD,1716206400,20240520
OMR,0.38489,USD,1716206400,20240520
PAB,1.0,USD,1716206400,20240520
PEN,3.740656,USD,1716206400,20240520
PGK,3.887472,USD,1716206400,20240520
PHP,57.924496,USD,1716206400,20240520
PKR,278.482531,USD,1716206400,20240520
PLN,3.916818,USD,1716206400,20240520
PYG,7491.144749,USD,1716206400,20240520
QAR,3.64952,USD,1716206400,20240520
RON,4.5809,USD,1716206400,20240520
RSD,107.853,USD,1716206400,20240520
RUB,90.57971,USD,1716206400,20240520
RWF,1293.874694,USD,1716206400,20240520
SAR,3.75034,USD,1716206400,20240520
SBD,8.475946,USD,1716206400,20240520
SCR,13.613056,USD,1716206400,20240520
SDG,601.0,USD,1716206400,20240520
SEK,10.692605,USD,1716206400,20240520
SGD,1.34683,USD,1716206400,20240520
SHP,0.78768,USD,1716206400,20240520
SLL,20969.5,USD,1716206400,20240520
SOS,571.914876,USD,1716206400,20240520
SRD,32.183,USD,1716206400,20240520
SSP,130.26,USD,1716206400,20240520
STD,22281.8,USD,1716206400,20240520
STN,22.553415,USD,1716206400,20240520
SVC,8.75649,USD,1716206400,20240520
SYP,2512.53,USD,1716206400,20240520
SZL,18.227091,USD,1716206400,20240520
THB,36.087167,USD,1716206400,20240520
TJS,10.857836,USD,1716206400,20240520
TMT,3.5,USD,1716206400,20240520
TND,3.115,USD,1716206400,20240520
TOP,2.357,USD,1716206400,20240520
TRY,32.201001,USD,1716206400,20240520
TTD,6.793828,USD,1716206400,20240520
TWD,32.261999,USD,1716206400,20240520
TZS,2599.163651,USD,1716206400,20240520
UAH,39.67064,USD,1716206400,20240520
UGX,3798.270082,USD,1716206400,20240520
USD,1.0,USD,1716206400,20240520
UYU,38.796116,USD,1716206400,20240520
UZS,12703.620491,USD,1716206400,20240520
VES,36.580744,USD,1716206400,20240520
VND,25455.008685,USD,1716206400,20240520
VUV,118.722,USD,1716206400,20240520
WST,2.8,USD,1716206400,20240520
XAF,604.001041,USD,1716206400,20240520
XAG,0.03172136,USD,1716206400,20240520
XAU,0.00041141,USD,1716206400,20240520
XCD,2.70255,USD,1716206400,20240520
XDR,0.755926,USD,1716206400,20240520
XOF,604.001041,USD,1716206400,20240520
XPD,0.00099065,USD,1716206400,20240520
XPF,109.879911,USD,1716206400,20240520
XPT,0.000932,USD,1716206400,20240520
YER,249.899884,USD,1716206400,20240520
ZAR,18.22145,USD,1716206400,20240520
ZMW,25.84158,USD,1716206400,20240520
ZWL,322.0,USD,1716206400,20240520
