Currency,Rate,Base,Timestamp,Date
LVL,0.513643,USD,1104512400,20041231
LYD,1.297843,USD,1104512400,20041231
MAD,8.210651,USD,1104512400,20041231
MDL,12.34165,USD,1104512400,20041231
MKD,45.051318,USD,1104512400,20041231
MMK,5.497219,USD,1104512400,20041231
MNT,1215.460811,USD,1104512400,20041231
MOP,8.008033,USD,1104512400,20041231
MRO,262.856341,USD,1104512400,20041231
MTL,0.320278,USD,1104512400,20041231
MUR,28.216174,USD,1104512400,20041231
MVR,12.285,USD,1104512400,20041231
MWK,107.933079,USD,1104512400,20041231
MXN,11.159951,USD,1104512400,20041231
MYR,3.800956,USD,1104512400,20041231
NAD,5.639993,USD,1104512400,20041231
NGN,132.518274,USD,1104512400,20041231
NIO,16.18167,USD,1104512400,20041231
NOK,6.055757,USD,1104512400,20041231
NPR,70.749841,USD,1104512400,20041231
NZD,1.386737,USD,1104512400,20041231
OMR,0.384497,USD,1104512400,20041231
PAB,1.0,USD,1104512400,20041231
PEN,3.279349,USD,1104512400,20041231
PGK,3.067611,USD,1104512400,20041231
PHP,56.197662,USD,1104512400,20041231
PKR,59.605282,USD,1104512400,20041231
PLN,2.998679,USD,1104512400,20041231
PYG,6109.550922,USD,1104512400,20041231
QAR,3.64,USD,1104512400,20041231
RON,2.899533,USD,1104512400,20041231
RUB,27.821183,USD,1104512400,20041231
RWF,553.580616,USD,1104512400,20041231
SAR,3.750185,USD,1104512400,20041231
SBD,7.247607,USD,1104512400,20041231
SCR,5.46453,USD,1104512400,20041231
SEK,6.636186,USD,1104512400,20041231
SGD,1.633346,USD,1104512400,20041231
SHP,0.51961,USD,1104512400,20041231
SIT,175.412142,USD,1104512400,20041231
SKK,28.552458,USD,1104512400,20041231
SLL,2429.855444,USD,1104512400,20041231
SOS,3090.80569,USD,1104512400,20041231
STD,9046.220982,USD,1104512400,20041231
SVC,8.751917,USD,1104512400,20041231
SYP,52.114984,USD,1104512400,20041231
SZL,5.639898,USD,1104512400,20041231
THB,38.8989,USD,1104512400,20041231
TJS,2.785023,USD,1104512400,20041231
TND,1.197711,USD,1104512400,20041231
TOP,1.917001,USD,1104512400,20041231
TRY,1.348065,USD,1104512400,20041231
TTD,6.23775,USD,1104512400,20041231
TWD,31.752693,USD,1104512400,20041231
TZS,1035.749923,USD,1104512400,20041231
UAH,5.301402,USD,1104512400,20041231
UGX,1734.757481,USD,1104512400,20041231
USD,1.0,USD,1104512400,20041231
UYU,26.231008,USD,1104512400,20041231
UZS,1056.765289,USD,1104512400,20041231
VEF,1.916042,USD,1104512400,20041231
VND,15770.024888,USD,1104512400,20041231
VUV,106.405226,USD,1104512400,20041231
WST,2.690981,USD,1104512400,20041231
XAF,482.082586,USD,1104512400,20041231
XCD,2.692703,USD,1104512400,20041231
XDR,0.646195,USD,1104512400,20041231
XOF,482.082586,USD,1104512400,20041231
XPF,87.67041,USD,1104512400,20041231
YER,183.794982,USD,1104512400,20041231
ZAR,5.642737,USD,1104512400,20041231
ZMK,4701.027296,USD,1104512400,20041231
ZWD,5662.411646,USD,1104512400,20041231
