Currency,Rate,Base,Timestamp,Date
AED,3.672595,USD,1116518400,20050519
ALL,98.812319,USD,1116518400,20050519
AMD,459.028663,USD,1116518400,20050519
ANG,1.79,USD,1116518400,20050519
ARS,2.888557,USD,1116518400,20050519
AUD,1.318659,USD,1116518400,20050519
AWG,1.79,USD,1116518400,20050519
BBD,2.0,USD,1116518400,20050519
BDT,63.60402,USD,1116518400,20050519
BGN,1.547117,USD,1116518400,20050519
BHD,0.3765,USD,1116518400,20050519
BIF,1084.885329,USD,1116518400,20050519
BMD,1.0,USD,1116518400,20050519
BND,1.655988,USD,1116518400,20050519
BOB,8.091542,USD,1116518400,20050519
BRL,2.444613,USD,1116518400,20050519
BSD,1.0,USD,1116518400,20050519
BTN,43.437537,USD,1116518400,20050519
BWP,4.702841,USD,1116518400,20050519
BYR,2152.107887,USD,1116518400,20050519
BZD,1.99,USD,1116518400,20050519
CAD,1.26106,USD,1116518400,20050519
CDF,510.01588,USD,1116518400,20050519
CHF,1.221852,USD,1116518400,20050519
CLP,579.910658,USD,1116518400,20050519
CNY,8.275413,USD,1116518400,20050519
COP,2331.471814,USD,1116518400,20050519
CRC,473.6795,USD,1116518400,20050519
CVE,87.218794,USD,1116518400,20050519
CYP,0.458016,USD,1116518400,20050519
CZK,23.87749,USD,1116518400,20050519
DJF,177.721,USD,1116518400,20050519
DKK,5.892906,USD,1116518400,20050519
DOP,28.224024,USD,1116518400,20050519
DZD,72.765279,USD,1116518400,20050519
EEK,12.379329,USD,1116518400,20050519
EGP,5.798387,USD,1116518400,20050519
ETB,8.561936,USD,1116518400,20050519
EUR,0.7914,USD,1116518400,20050519
FJD,1.673782,USD,1116518400,20050519
FKP,0.544293,USD,1116518400,20050519
GBP,0.544308,USD,1116518400,20050519
GEL,1.823601,USD,1116518400,20050519
GIP,0.544589,USD,1116518400,20050519
GMD,28.063664,USD,1116518400,20050519
GNF,3470.642462,USD,1116518400,20050519
GTQ,7.596564,USD,1116518400,20050519
GYD,178.514798,USD,1116518400,20050519
HKD,7.791393,USD,1116518400,20050519
HNL,18.851021,USD,1116518400,20050519
HRK,5.791628,USD,1116518400,20050519
HTG,38.001814,USD,1116518400,20050519
HUF,198.68032,USD,1116518400,20050519
IDR,9360.053925,USD,1116518400,20050519
IEP,0.710427,USD,1116518400,20050519
ILS,4.359768,USD,1116518400,20050519
INR,43.454389,USD,1116518400,20050519
IQD,1464.766864,USD,1116518400,20050519
IRR,8935.367624,USD,1116518400,20050519
ISK,64.965986,USD,1116518400,20050519
JMD,61.32319,USD,1116518400,20050519
JOD,0.70865,USD,1116518400,20050519
JPY,107.424859,USD,1116518400,20050519
KES,76.190035,USD,1116518400,20050519
KGS,41.30161,USD,1116518400,20050519
KHR,4060.257087,USD,1116518400,20050519
KMF,389.153615,USD,1116518400,20050519
KPW,2.199914,USD,1116518400,20050519
KRW,1004.551011,USD,1116518400,20050519
KWD,0.291996,USD,1116518400,20050519
KZT,130.72573,USD,1116518400,20050519
LAK,10150.68225,USD,1116518400,20050519
LBP,1514.298036,USD,1116518400,20050519
LKR,99.827482,USD,1116518400,20050519
LRD,49.998574,USD,1116518400,20050519
LSL,6.396136,USD,1116518400,20050519
LTL,2.731213,USD,1116518400,20050519
LVL,0.553356,USD,1116518400,20050519
LYD,1.294553,USD,1116518400,20050519
MAD,8.748771,USD,1116518400,20050519
MDL,12.585004,USD,1116518400,20050519
MKD,48.540104,USD,1116518400,20050519
MMK,5.700093,USD,1116518400,20050519
MNT,1186.949043,USD,1116518400,20050519
MOP,8.029335,USD,1116518400,20050519
MRO,265.822292,USD,1116518400,20050519
MTL,0.338062,USD,1116518400,20050519
MUR,29.024401,USD,1116518400,20050519
MVR,12.8,USD,1116518400,20050519
MWK,117.537692,USD,1116518400,20050519
MXN,10.900373,USD,1116518400,20050519
MYR,3.799956,USD,1116518400,20050519
NAD,6.393526,USD,1116518400,20050519
NGN,133.122438,USD,1116518400,20050519
NIO,16.319973,USD,1116518400,20050519
NOK,6.419427,USD,1116518400,20050519
NPR,69.942682,USD,1116518400,20050519
NZD,1.40457,USD,1116518400,20050519
OMR,0.384497,USD,1116518400,20050519
PAB,1.0,USD,1116518400,20050519
PEN,3.255186,USD,1116518400,20050519
PGK,3.060875,USD,1116518400,20050519
PHP,54.63068,USD,1116518400,20050519
PKR,59.49301,USD,1116518400,20050519
PLN,3.291805,USD,1116518400,20050519
PYG,6244.871472,USD,1116518400,20050519
QAR,3.64,USD,1116518400,20050519
RON,2.861687,USD,1116518400,20050519
RUB,28.073443,USD,1116518400,20050519
RWF,547.238762,USD,1116518400,20050519
SAR,3.749975,USD,1116518400,20050519
SBD,7.222528,USD,1116518400,20050519
SCR,5.469071,USD,1116518400,20050519
SEK,7.278282,USD,1116518400,20050519
SGD,1.654889,USD,1116518400,20050519
SHP,0.544293,USD,1116518400,20050519
SIT,189.053626,USD,1116518400,20050519
SKK,30.869779,USD,1116518400,20050519
SLL,2612.5413,USD,1116518400,20050519
SOS,3014.992984,USD,1116518400,20050519
STD,8784.641038,USD,1116518400,20050519
SVC,8.751372,USD,1116518400,20050519
SYP,52.209902,USD,1116518400,20050519
SZL,6.396484,USD,1116518400,20050519
THB,39.888341,USD,1116518400,20050519
